Sucursal,País,Ciudad,Mes,Categoría,Ventas,Empleados Sucursal
Sucursal_175,México,Guadalajara,2024-11,Lavadoras,21959,37
Sucursal_175,México,Guadalajara,2024-11,Televisores,108361,37
Sucursal_175,México,Guadalajara,2024-11,Microondas,22499,37
Sucursal_175,México,Guadalajara,2024-12,Refrigeradores,22827,37
Sucursal_175,México,Guadalajara,2024-12,Lavadoras,24823,37
Sucursal_175,México,Guadalajara,2024-12,Televisores,92768,37
Sucursal_175,México,Guadalajara,2024-12,Microondas,25345,37
Sucursal_176,México,Guadalajara,2024-01,Refrigeradores,16285,43
Sucursal_176,México,Guadalajara,2024-01,Lavadoras,21379,43
Sucursal_176,México,Guadalajara,2024-01,Televisores,59647,43
Sucursal_176,México,Guadalajara,2024-01,Microondas,44971,43
Sucursal_176,México,Guadalajara,2024-02,Refrigeradores,53839,43
Sucursal_176,México,Guadalajara,2024-02,Lavadoras,51558,43
Sucursal_176,México,Guadalajara,2024-02,Televisores,90165,43
Sucursal_176,México,Guadalajara,2024-02,Microondas,18464,43
Sucursal_176,México,Guadalajara,2024-03,Refrigeradores,11372,43
Sucursal_176,México,Guadalajara,2024-03,Lavadoras,12182,43
Sucursal_176,México,Guadalajara,2024-03,Televisores,73451,43
Sucursal_176,México,Guadalajara,2024-03,Microondas,23256,43
Sucursal_176,México,Guadalajara,2024-04,Refrigeradores,34493,43
Sucursal_176,México,Guadalajara,2024-04,Lavadoras,33738,43
Sucursal_176,México,Guadalajara,2024-04,Televisores,127278,43
Sucursal_176,México,Guadalajara,2024-04,Microondas,21544,43
Sucursal_176,México,Guadalajara,2024-05,Refrigeradores,49156,43
Sucursal_176,México,Guadalajara,2024-05,Lavadoras,34424,43
Sucursal_176,México,Guadalajara,2024-05,Televisores,154411,43
Sucursal_176,México,Guadalajara,2024-05,Microondas,34218,43
Sucursal_176,México,Guadalajara,2024-06,Refrigeradores,15166,43
Sucursal_176,México,Guadalajara,2024-06,Lavadoras,46860,43
Sucursal_176,México,Guadalajara,2024-06,Televisores,63268,43
Sucursal_176,México,Guadalajara,2024-06,Microondas,43920,43
Sucursal_176,México,Guadalajara,2024-07,Refrigeradores,29426,43
Sucursal_176,México,Guadalajara,2024-07,Lavadoras,30886,43
Sucursal_176,México,Guadalajara,2024-07,Televisores,121378,43
Sucursal_176,México,Guadalajara,2024-07,Microondas,29424,43
Sucursal_176,México,Guadalajara,2024-08,Refrigeradores,35198,43
Sucursal_176,México,Guadalajara,2024-08,Lavadoras,47915,43
Sucursal_176,México,Guadalajara,2024-08,Televisores,116660,43
Sucursal_176,México,Guadalajara,2024-08,Microondas,23921,43
Sucursal_176,México,Guadalajara,2024-09,Refrigeradores,45048,43
Sucursal_176,México,Guadalajara,2024-09,Lavadoras,40613,43
Sucursal_176,México,Guadalajara,2024-09,Televisores,132163,43
Sucursal_176,México,Guadalajara,2024-09,Microondas,46092,43
Sucursal_176,México,Guadalajara,2024-10,Refrigeradores,45858,43
Sucursal_176,México,Guadalajara,2024-10,Lavadoras,26285,43
Sucursal_176,México,Guadalajara,2024-10,Televisores,77935,43
Sucursal_176,México,Guadalajara,2024-10,Microondas,14445,43
Sucursal_176,México,Guadalajara,2024-11,Refrigeradores,31779,43
Sucursal_176,México,Guadalajara,2024-11,Lavadoras,23821,43
Sucursal_176,México,Guadalajara,2024-11,Televisores,161373,43
Sucursal_176,México,Guadalajara,2024-11,Microondas,46349,43
Sucursal_176,México,Guadalajara,2024-12,Refrigeradores,16471,43
Sucursal_176,México,Guadalajara,2024-12,Lavadoras,32803,43
Sucursal_176,México,Guadalajara,2024-12,Televisores,69960,43
Sucursal_176,México,Guadalajara,2024-12,Microondas,23239,43
Sucursal_177,Argentina,Córdoba,2024-01,Refrigeradores,58172,47
Sucursal_177,Argentina,Córdoba,2024-01,Lavadoras,21886,47
Sucursal_177,Argentina,Córdoba,2024-01,Televisores,23775,47
Sucursal_177,Argentina,Córdoba,2024-01,Microondas,12579,47
Sucursal_177,Argentina,Córdoba,2024-02,Refrigeradores,68434,47
Sucursal_177,Argentina,Córdoba,2024-02,Lavadoras,35291,47
Sucursal_177,Argentina,Córdoba,2024-02,Televisores,36391,47
Sucursal_177,Argentina,Córdoba,2024-02,Microondas,12612,47
Sucursal_177,Argentina,Córdoba,2024-03,Refrigeradores,84845,47
Sucursal_177,Argentina,Córdoba,2024-03,Lavadoras,19505,47
Sucursal_177,Argentina,Córdoba,2024-03,Televisores,23526,47
Sucursal_177,Argentina,Córdoba,2024-03,Microondas,33413,47
Sucursal_177,Argentina,Córdoba,2024-04,Refrigeradores,102422,47
Sucursal_177,Argentina,Córdoba,2024-04,Lavadoras,33776,47
Sucursal_177,Argentina,Córdoba,2024-04,Televisores,29374,47
Sucursal_177,Argentina,Córdoba,2024-04,Microondas,35458,47
Sucursal_177,Argentina,Córdoba,2024-05,Refrigeradores,88049,47
Sucursal_177,Argentina,Córdoba,2024-05,Lavadoras,18974,47
Sucursal_177,Argentina,Córdoba,2024-05,Televisores,16823,47
Sucursal_177,Argentina,Córdoba,2024-05,Microondas,22277,47
Sucursal_177,Argentina,Córdoba,2024-06,Refrigeradores,71138,47
Sucursal_177,Argentina,Córdoba,2024-06,Lavadoras,30563,47
Sucursal_177,Argentina,Córdoba,2024-06,Televisores,10634,47
Sucursal_177,Argentina,Córdoba,2024-06,Microondas,15919,47
Sucursal_177,Argentina,Córdoba,2024-07,Refrigeradores,104650,47
Sucursal_177,Argentina,Córdoba,2024-07,Lavadoras,27760,47
Sucursal_177,Argentina,Córdoba,2024-07,Televisores,9636,47
Sucursal_177,Argentina,Córdoba,2024-07,Microondas,16296,47
Sucursal_177,Argentina,Córdoba,2024-08,Refrigeradores,91544,47
Sucursal_177,Argentina,Córdoba,2024-08,Lavadoras,7531,47
Sucursal_177,Argentina,Córdoba,2024-08,Televisores,15919,47
Sucursal_177,Argentina,Córdoba,2024-08,Microondas,24315,47
Sucursal_177,Argentina,Córdoba,2024-09,Refrigeradores,92933,47
Sucursal_177,Argentina,Córdoba,2024-09,Lavadoras,12953,47
Sucursal_177,Argentina,Córdoba,2024-09,Televisores,11531,47
Sucursal_177,Argentina,Córdoba,2024-09,Microondas,10246,47
Sucursal_177,Argentina,Córdoba,2024-10,Refrigeradores,105163,47
Sucursal_177,Argentina,Córdoba,2024-10,Lavadoras,16034,47
Sucursal_177,Argentina,Córdoba,2024-10,Televisores,8013,47
Sucursal_177,Argentina,Córdoba,2024-10,Microondas,19696,47
Sucursal_177,Argentina,Córdoba,2024-11,Refrigeradores,65116,47
Sucursal_177,Argentina,Córdoba,2024-11,Lavadoras,19302,47
Sucursal_177,Argentina,Córdoba,2024-11,Televisores,33411,47
Sucursal_177,Argentina,Córdoba,2024-11,Microondas,15372,47
Sucursal_177,Argentina,Córdoba,2024-12,Refrigeradores,78170,47
Sucursal_177,Argentina,Córdoba,2024-12,Lavadoras,28637,47
Sucursal_177,Argentina,Córdoba,2024-12,Televisores,24267,47
Sucursal_177,Argentina,Córdoba,2024-12,Microondas,28802,47
Sucursal_178,Argentina,Córdoba,2024-01,Refrigeradores,92700,41
Sucursal_178,Argentina,Córdoba,2024-01,Lavadoras,8560,41
Sucursal_178,Argentina,Córdoba,2024-01,Televisores,35365,41
Sucursal_178,Argentina,Córdoba,2024-01,Microondas,28304,41
Sucursal_178,Argentina,Córdoba,2024-02,Refrigeradores,106448,41
Sucursal_178,Argentina,Córdoba,2024-02,Lavadoras,24743,41
Sucursal_178,Argentina,Córdoba,2024-02,Televisores,36394,41
Sucursal_178,Argentina,Córdoba,2024-02,Microondas,16938,41
Sucursal_178,Argentina,Córdoba,2024-03,Refrigeradores,97362,41
Sucursal_178,Argentina,Córdoba,2024-03,Lavadoras,22799,41
Sucursal_178,Argentina,Córdoba,2024-03,Televisores,26211,41
Sucursal_178,Argentina,Córdoba,2024-03,Microondas,11970,41
Sucursal_178,Argentina,Córdoba,2024-04,Refrigeradores,53798,41
Sucursal_178,Argentina,Córdoba,2024-04,Lavadoras,23939,41
Sucursal_178,Argentina,Córdoba,2024-04,Televisores,29186,41
Sucursal_178,Argentina,Córdoba,2024-04,Microondas,12374,41
Sucursal_178,Argentina,Córdoba,2024-05,Refrigeradores,38911,41
Sucursal_178,Argentina,Córdoba,2024-05,Lavadoras,19461,41
Sucursal_178,Argentina,Córdoba,2024-05,Televisores,14522,41
Sucursal_178,Argentina,Córdoba,2024-05,Microondas,13181,41
Sucursal_178,Argentina,Córdoba,2024-06,Refrigeradores,47892,41
Sucursal_178,Argentina,Córdoba,2024-06,Lavadoras,11121,41
Sucursal_178,Argentina,Córdoba,2024-06,Televisores,14648,41
Sucursal_178,Argentina,Córdoba,2024-06,Microondas,29303,41
Sucursal_178,Argentina,Córdoba,2024-07,Refrigeradores,94480,41
Sucursal_178,Argentina,Córdoba,2024-07,Lavadoras,29721,41
Sucursal_178,Argentina,Córdoba,2024-07,Televisores,17058,41
Sucursal_178,Argentina,Córdoba,2024-07,Microondas,26474,41
Sucursal_178,Argentina,Córdoba,2024-08,Refrigeradores,56212,41
Sucursal_178,Argentina,Córdoba,2024-08,Lavadoras,13124,41
Sucursal_178,Argentina,Córdoba,2024-08,Televisores,11077,41
Sucursal_178,Argentina,Córdoba,2024-08,Microondas,22614,41
Sucursal_178,Argentina,Córdoba,2024-09,Refrigeradores,103971,41
Sucursal_178,Argentina,Córdoba,2024-09,Lavadoras,8582,41
Sucursal_178,Argentina,Córdoba,2024-09,Televisores,13695,41
Sucursal_178,Argentina,Córdoba,2024-09,Microondas,19834,41
Sucursal_178,Argentina,Córdoba,2024-10,Refrigeradores,87108,41
Sucursal_178,Argentina,Córdoba,2024-10,Lavadoras,19336,41
Sucursal_178,Argentina,Córdoba,2024-10,Televisores,30017,41
Sucursal_178,Argentina,Córdoba,2024-10,Microondas,34423,41
Sucursal_178,Argentina,Córdoba,2024-11,Refrigeradores,38513,41
Sucursal_178,Argentina,Córdoba,2024-11,Lavadoras,33109,41
Sucursal_178,Argentina,Córdoba,2024-11,Televisores,16110,41
Sucursal_178,Argentina,Córdoba,2024-11,Microondas,37263,41
Sucursal_178,Argentina,Córdoba,2024-12,Refrigeradores,53928,41
Sucursal_178,Argentina,Córdoba,2024-12,Lavadoras,16296,41
Sucursal_178,Argentina,Córdoba,2024-12,Televisores,29145,41
Sucursal_178,Argentina,Córdoba,2024-12,Microondas,31717,41
Sucursal_179,Perú,Arequipa,2024-01,Refrigeradores,16887,34
Sucursal_179,Perú,Arequipa,2024-01,Lavadoras,31692,34
Sucursal_179,Perú,Arequipa,2024-01,Televisores,51990,34
Sucursal_179,Perú,Arequipa,2024-01,Microondas,88391,34
Sucursal_179,Perú,Arequipa,2024-02,Refrigeradores,14854,34
Sucursal_179,Perú,Arequipa,2024-02,Lavadoras,14123,34
Sucursal_179,Perú,Arequipa,2024-02,Televisores,44417,34
Sucursal_179,Perú,Arequipa,2024-02,Microondas,114531,34
Sucursal_179,Perú,Arequipa,2024-03,Refrigeradores,25211,34
Sucursal_179,Perú,Arequipa,2024-03,Lavadoras,16926,34
Sucursal_179,Perú,Arequipa,2024-03,Televisores,42284,34
Sucursal_179,Perú,Arequipa,2024-03,Microondas,152743,34
Sucursal_179,Perú,Arequipa,2024-04,Refrigeradores,58039,34
Sucursal_179,Perú,Arequipa,2024-04,Lavadoras,28029,34
Sucursal_179,Perú,Arequipa,2024-04,Televisores,57132,34
Sucursal_179,Perú,Arequipa,2024-04,Microondas,70390,34
Sucursal_179,Perú,Arequipa,2024-05,Refrigeradores,60831,34
Sucursal_179,Perú,Arequipa,2024-05,Lavadoras,59622,34
Sucursal_179,Perú,Arequipa,2024-05,Televisores,15526,34
Sucursal_179,Perú,Arequipa,2024-05,Microondas,181571,34
Sucursal_179,Perú,Arequipa,2024-06,Refrigeradores,25674,34
Sucursal_179,Perú,Arequipa,2024-06,Lavadoras,66225,34
Sucursal_179,Perú,Arequipa,2024-06,Televisores,28375,34
Sucursal_179,Perú,Arequipa,2024-06,Microondas,157333,34
Sucursal_179,Perú,Arequipa,2024-07,Refrigeradores,66854,34
Sucursal_179,Perú,Arequipa,2024-07,Lavadoras,26184,34
Sucursal_179,Perú,Arequipa,2024-07,Televisores,62324,34
Sucursal_179,Perú,Arequipa,2024-07,Microondas,197156,34
Sucursal_179,Perú,Arequipa,2024-08,Refrigeradores,48544,34
Sucursal_179,Perú,Arequipa,2024-08,Lavadoras,57711,34
Sucursal_179,Perú,Arequipa,2024-08,Televisores,68032,34
Sucursal_179,Perú,Arequipa,2024-08,Microondas,144161,34
Sucursal_179,Perú,Arequipa,2024-09,Refrigeradores,32219,34
Sucursal_179,Perú,Arequipa,2024-09,Lavadoras,32324,34
Sucursal_179,Perú,Arequipa,2024-09,Televisores,16052,34
Sucursal_179,Perú,Arequipa,2024-09,Microondas,94526,34
Sucursal_179,Perú,Arequipa,2024-10,Refrigeradores,45970,34
Sucursal_179,Perú,Arequipa,2024-10,Lavadoras,64822,34
Sucursal_179,Perú,Arequipa,2024-10,Televisores,66230,34
Sucursal_179,Perú,Arequipa,2024-10,Microondas,128179,34
Sucursal_179,Perú,Arequipa,2024-11,Refrigeradores,64089,34
Sucursal_179,Perú,Arequipa,2024-11,Lavadoras,37250,34
Sucursal_179,Perú,Arequipa,2024-11,Televisores,67879,34
Sucursal_179,Perú,Arequipa,2024-11,Microondas,120182,34
Sucursal_179,Perú,Arequipa,2024-12,Refrigeradores,29026,34
Sucursal_179,Perú,Arequipa,2024-12,Lavadoras,42938,34
Sucursal_179,Perú,Arequipa,2024-12,Televisores,48657,34
Sucursal_179,Perú,Arequipa,2024-12,Microondas,112843,34
Sucursal_180,Colombia,Medellín,2024-01,Refrigeradores,16537,42
Sucursal_180,Colombia,Medellín,2024-01,Lavadoras,12683,42
Sucursal_180,Colombia,Medellín,2024-01,Televisores,127395,42
Sucursal_180,Colombia,Medellín,2024-01,Microondas,28770,42
Sucursal_180,Colombia,Medellín,2024-02,Refrigeradores,31033,42
Sucursal_180,Colombia,Medellín,2024-02,Lavadoras,44324,42
Sucursal_180,Colombia,Medellín,2024-02,Televisores,91370,42
Sucursal_180,Colombia,Medellín,2024-02,Microondas,30156,42
Sucursal_180,Colombia,Medellín,2024-03,Refrigeradores,13456,42
Sucursal_180,Colombia,Medellín,2024-03,Lavadoras,43287,42
Sucursal_180,Colombia,Medellín,2024-03,Televisores,67524,42
Sucursal_180,Colombia,Medellín,2024-03,Microondas,20930,42
Sucursal_180,Colombia,Medellín,2024-04,Refrigeradores,19930,42
Sucursal_180,Colombia,Medellín,2024-04,Lavadoras,15402,42
Sucursal_180,Colombia,Medellín,2024-04,Televisores,137513,42
Sucursal_180,Colombia,Medellín,2024-04,Microondas,26324,42
Sucursal_180,Colombia,Medellín,2024-05,Refrigeradores,23117,42
Sucursal_180,Colombia,Medellín,2024-05,Lavadoras,36970,42
Sucursal_180,Colombia,Medellín,2024-05,Televisores,137087,42
Sucursal_180,Colombia,Medellín,2024-05,Microondas,24447,42
Sucursal_180,Colombia,Medellín,2024-06,Refrigeradores,40400,42
Sucursal_180,Colombia,Medellín,2024-06,Lavadoras,40084,42
Sucursal_180,Colombia,Medellín,2024-06,Televisores,104479,42
Sucursal_180,Colombia,Medellín,2024-06,Microondas,12376,42
Sucursal_180,Colombia,Medellín,2024-07,Refrigeradores,45528,42
Sucursal_180,Colombia,Medellín,2024-07,Lavadoras,43772,42
Sucursal_180,Colombia,Medellín,2024-07,Televisores,75365,42
Sucursal_180,Colombia,Medellín,2024-07,Microondas,22199,42
Sucursal_180,Colombia,Medellín,2024-08,Refrigeradores,28907,42
Sucursal_180,Colombia,Medellín,2024-08,Lavadoras,30612,42
Sucursal_180,Colombia,Medellín,2024-08,Televisores,47908,42
Sucursal_180,Colombia,Medellín,2024-08,Microondas,32583,42
Sucursal_180,Colombia,Medellín,2024-09,Refrigeradores,35181,42
Sucursal_180,Colombia,Medellín,2024-09,Lavadoras,21367,42
Sucursal_180,Colombia,Medellín,2024-09,Televisores,99932,42
Sucursal_180,Colombia,Medellín,2024-09,Microondas,14121,42
Sucursal_180,Colombia,Medellín,2024-10,Refrigeradores,42714,42
Sucursal_180,Colombia,Medellín,2024-10,Lavadoras,11698,42
Sucursal_180,Colombia,Medellín,2024-10,Televisores,101137,42
Sucursal_180,Colombia,Medellín,2024-10,Microondas,11967,42
Sucursal_180,Colombia,Medellín,2024-11,Refrigeradores,39587,42
Sucursal_180,Colombia,Medellín,2024-11,Lavadoras,22339,42
Sucursal_180,Colombia,Medellín,2024-11,Televisores,83905,42
Sucursal_180,Colombia,Medellín,2024-11,Microondas,17034,42
Sucursal_180,Colombia,Medellín,2024-12,Refrigeradores,14993,42
Sucursal_180,Colombia,Medellín,2024-12,Lavadoras,39294,42
Sucursal_180,Colombia,Medellín,2024-12,Televisores,98519,42
Sucursal_180,Colombia,Medellín,2024-12,Microondas,23448,42
Sucursal_181,Colombia,Medellín,2024-01,Refrigeradores,9689,57
Sucursal_181,Colombia,Medellín,2024-01,Lavadoras,41666,57
Sucursal_181,Colombia,Medellín,2024-01,Televisores,121204,57
Sucursal_181,Colombia,Medellín,2024-01,Microondas,14918,57
Sucursal_181,Colombia,Medellín,2024-02,Refrigeradores,17852,57
Sucursal_181,Colombia,Medellín,2024-02,Lavadoras,16300,57
Sucursal_181,Colombia,Medellín,2024-02,Televisores,127811,57
Sucursal_181,Colombia,Medellín,2024-02,Microondas,34360,57
Sucursal_181,Colombia,Medellín,2024-03,Refrigeradores,32294,57
Sucursal_181,Colombia,Medellín,2024-03,Lavadoras,21163,57
Sucursal_181,Colombia,Medellín,2024-03,Televisores,108180,57
Sucursal_181,Colombia,Medellín,2024-03,Microondas,12969,57
Sucursal_181,Colombia,Medellín,2024-04,Refrigeradores,25774,57
Sucursal_181,Colombia,Medellín,2024-04,Lavadoras,25388,57
Sucursal_181,Colombia,Medellín,2024-04,Televisores,89342,57
Sucursal_181,Colombia,Medellín,2024-04,Microondas,13518,57
Sucursal_181,Colombia,Medellín,2024-05,Refrigeradores,9677,57
Sucursal_181,Colombia,Medellín,2024-05,Lavadoras,29529,57
Sucursal_181,Colombia,Medellín,2024-05,Televisores,113009,57
Sucursal_181,Colombia,Medellín,2024-05,Microondas,13562,57
Sucursal_181,Colombia,Medellín,2024-06,Refrigeradores,44498,57
Sucursal_181,Colombia,Medellín,2024-06,Lavadoras,40092,57
Sucursal_181,Colombia,Medellín,2024-06,Televisores,62511,57
Sucursal_181,Colombia,Medellín,2024-06,Microondas,43991,57
Sucursal_181,Colombia,Medellín,2024-07,Refrigeradores,34789,57
Sucursal_181,Colombia,Medellín,2024-07,Lavadoras,13534,57
Sucursal_181,Colombia,Medellín,2024-07,Televisores,104914,57
Sucursal_181,Colombia,Medellín,2024-07,Microondas,15456,57
Sucursal_181,Colombia,Medellín,2024-08,Refrigeradores,31221,57
Sucursal_181,Colombia,Medellín,2024-08,Lavadoras,21273,57
Sucursal_181,Colombia,Medellín,2024-08,Televisores,47552,57
Sucursal_181,Colombia,Medellín,2024-08,Microondas,19794,57
Sucursal_181,Colombia,Medellín,2024-09,Refrigeradores,44965,57
Sucursal_181,Colombia,Medellín,2024-09,Lavadoras,40546,57
Sucursal_181,Colombia,Medellín,2024-09,Televisores,57265,57
Sucursal_181,Colombia,Medellín,2024-09,Microondas,13105,57
Sucursal_181,Colombia,Medellín,2024-10,Refrigeradores,14202,57
Sucursal_181,Colombia,Medellín,2024-10,Lavadoras,11232,57
Sucursal_181,Colombia,Medellín,2024-10,Televisores,111172,57
Sucursal_181,Colombia,Medellín,2024-10,Microondas,35846,57
Sucursal_181,Colombia,Medellín,2024-11,Refrigeradores,12873,57
Sucursal_181,Colombia,Medellín,2024-11,Lavadoras,14798,57
Sucursal_181,Colombia,Medellín,2024-11,Televisores,78886,57
Sucursal_181,Colombia,Medellín,2024-11,Microondas,23881,57
Sucursal_181,Colombia,Medellín,2024-12,Refrigeradores,26422,57
Sucursal_181,Colombia,Medellín,2024-12,Lavadoras,45005,57
Sucursal_181,Colombia,Medellín,2024-12,Televisores,96536,57
Sucursal_181,Colombia,Medellín,2024-12,Microondas,33352,57
Sucursal_182,México,Guadalajara,2024-01,Refrigeradores,38082,51
Sucursal_182,México,Guadalajara,2024-01,Lavadoras,10928,51
Sucursal_182,México,Guadalajara,2024-01,Televisores,55735,51
Sucursal_182,México,Guadalajara,2024-01,Microondas,39571,51
Sucursal_182,México,Guadalajara,2024-02,Refrigeradores,18714,51
Sucursal_182,México,Guadalajara,2024-02,Lavadoras,32458,51
Sucursal_182,México,Guadalajara,2024-02,Televisores,134515,51
Sucursal_182,México,Guadalajara,2024-02,Microondas,39845,51
Sucursal_182,México,Guadalajara,2024-03,Refrigeradores,24531,51
Sucursal_182,México,Guadalajara,2024-03,Lavadoras,44234,51
Sucursal_182,México,Guadalajara,2024-03,Televisores,86904,51
Sucursal_182,México,Guadalajara,2024-03,Microondas,21317,51
Sucursal_182,México,Guadalajara,2024-04,Refrigeradores,52187,51
Sucursal_182,México,Guadalajara,2024-04,Lavadoras,15311,51
Sucursal_182,México,Guadalajara,2024-04,Televisores,123695,51
Sucursal_182,México,Guadalajara,2024-04,Microondas,51230,51
Sucursal_182,México,Guadalajara,2024-05,Refrigeradores,23339,51
Sucursal_182,México,Guadalajara,2024-05,Lavadoras,44199,51
Sucursal_182,México,Guadalajara,2024-05,Televisores,92561,51
Sucursal_182,México,Guadalajara,2024-05,Microondas,22625,51
Sucursal_182,México,Guadalajara,2024-06,Refrigeradores,31816,51
Sucursal_182,México,Guadalajara,2024-06,Lavadoras,42410,51
Sucursal_182,México,Guadalajara,2024-06,Televisores,81078,51
Sucursal_182,México,Guadalajara,2024-06,Microondas,13554,51
Sucursal_182,México,Guadalajara,2024-07,Refrigeradores,13620,51
Sucursal_182,México,Guadalajara,2024-07,Lavadoras,30262,51
Sucursal_182,México,Guadalajara,2024-07,Televisores,102643,51
Sucursal_182,México,Guadalajara,2024-07,Microondas,34129,51
Sucursal_182,México,Guadalajara,2024-08,Refrigeradores,18745,51
Sucursal_182,México,Guadalajara,2024-08,Lavadoras,29350,51
Sucursal_182,México,Guadalajara,2024-08,Televisores,140829,51
Sucursal_182,México,Guadalajara,2024-08,Microondas,34688,51
Sucursal_182,México,Guadalajara,2024-09,Refrigeradores,42516,51
Sucursal_182,México,Guadalajara,2024-09,Lavadoras,37526,51
Sucursal_182,México,Guadalajara,2024-09,Televisores,99618,51
Sucursal_182,México,Guadalajara,2024-09,Microondas,27268,51
Sucursal_182,México,Guadalajara,2024-10,Refrigeradores,24387,51
Sucursal_182,México,Guadalajara,2024-10,Lavadoras,34587,51
Sucursal_182,México,Guadalajara,2024-10,Televisores,117444,51
Sucursal_182,México,Guadalajara,2024-10,Microondas,16038,51
